,GPS_point,Plot_size,_geolocation,_id,_notes,_submission_time,_uuid,area_in_hectare,crop_monsoon,crop_summer,crop_summer_001,crop_summer_1,crop_winter,crop_winter_001,crop_winter_1,deviceid,district,enum_name,harvest_date_mon,harvest_date_summ,harvest_date_winter,image,other_crop_monsoon,other_crop_summer,palika,plot_area,remarks,rounded_shape_area,shape,shape_area,sowing_date_mon,sowing_date_summ,sowing_date_winter,yield_mons,yield_summ,yield_summ_1,yield_winter,yield_winter_1,crop,yield,season
635,28.7033718 80.3817665 123.5 3.7,Yes,"[28.7033718, 80.3817665]",363630381,[],2024-07-24T15:00:50,77d18e5c-e80e-4319-b763-362f3c517461,0.28900000000000003,grassland,maize,,,potato,,,collect:wvVomPI1k5UwGRM5,Kanchanpur,Bishnu Gautam,,2024-06-05,,1721811124692.jpg,,,Belauri,8.5,"Charai ghas
Cardinal alu
Arun makai",3031.72,28.703214911795722 80.3819826990366 0.0 0.0;28.70359809359937 80.38209233433008 0.0 0.0;28.70377630353806 80.3814060240984 0.0 0.0;28.703606327728636 80.38135472685099 0.0 0.0;28.7035825075672 80.38144592195749 0.0 0.0;28.70330254674488 80.38139428943396 0.0 0.0;28.703214911795722 80.3819826990366 0.0 0.0,3031.71626156832,,2024-02-01,,,3460.21,,6920.42,,potato,6920.42,winter
635,28.7033718 80.3817665 123.5 3.7,Yes,"[28.7033718, 80.3817665]",363630381,[],2024-07-24T15:00:50,77d18e5c-e80e-4319-b763-362f3c517461,0.28900000000000003,grassland,maize,,,potato,,,collect:wvVomPI1k5UwGRM5,Kanchanpur,Bishnu Gautam,,2024-06-05,,1721811124692.jpg,,,Belauri,8.5,"Charai ghas
Cardinal alu
Arun makai",3031.72,28.703214911795722 80.3819826990366 0.0 0.0;28.70359809359937 80.38209233433008 0.0 0.0;28.70377630353806 80.3814060240984 0.0 0.0;28.703606327728636 80.38135472685099 0.0 0.0;28.7035825075672 80.38144592195749 0.0 0.0;28.70330254674488 80.38139428943396 0.0 0.0;28.703214911795722 80.3819826990366 0.0 0.0,3031.71626156832,,2024-02-01,,,3460.21,,6920.42,,maize,3460.21,summer
635,28.7033718 80.3817665 123.5 3.7,Yes,"[28.7033718, 80.3817665]",363630381,[],2024-07-24T15:00:50,77d18e5c-e80e-4319-b763-362f3c517461,0.28900000000000003,grassland,maize,,,potato,,,collect:wvVomPI1k5UwGRM5,Kanchanpur,Bishnu Gautam,,2024-06-05,,1721811124692.jpg,,,Belauri,8.5,"Charai ghas
Cardinal alu
Arun makai",3031.72,28.703214911795722 80.3819826990366 0.0 0.0;28.70359809359937 80.38209233433008 0.0 0.0;28.70377630353806 80.3814060240984 0.0 0.0;28.703606327728636 80.38135472685099 0.0 0.0;28.7035825075672 80.38144592195749 0.0 0.0;28.70330254674488 80.38139428943396 0.0 0.0;28.703214911795722 80.3819826990366 0.0 0.0,3031.71626156832,,2024-02-01,,,3460.21,,6920.42,,grassland,,monsoon
636,28.6815003 80.355473 136.50001525878906 4.916,Yes,"[28.6815003, 80.355473]",363639607,[],2024-07-24T15:21:18,1d615804-26ea-449c-8867-4fa88b87de85,0.085,grassland,grassland,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721787495019.jpg,,,Belauri,2.5,chari grass ra tori,790.77,28.681696546554008 80.35557869821787 0.0 0.0;28.681416527195715 80.35531282424927 0.0 0.0;28.68132328528946 80.35541977733374 0.0 0.0;28.681559478348227 80.35576343536377 0.0 0.0;28.681696546554008 80.35557869821787 0.0 0.0,790.7745466730614,,,,,,,705.88,,mustard,705.88,winter
636,28.6815003 80.355473 136.50001525878906 4.916,Yes,"[28.6815003, 80.355473]",363639607,[],2024-07-24T15:21:18,1d615804-26ea-449c-8867-4fa88b87de85,0.085,grassland,grassland,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721787495019.jpg,,,Belauri,2.5,chari grass ra tori,790.77,28.681696546554008 80.35557869821787 0.0 0.0;28.681416527195715 80.35531282424927 0.0 0.0;28.68132328528946 80.35541977733374 0.0 0.0;28.681559478348227 80.35576343536377 0.0 0.0;28.681696546554008 80.35557869821787 0.0 0.0,790.7745466730614,,,,,,,705.88,,grassland,,summer
636,28.6815003 80.355473 136.50001525878906 4.916,Yes,"[28.6815003, 80.355473]",363639607,[],2024-07-24T15:21:18,1d615804-26ea-449c-8867-4fa88b87de85,0.085,grassland,grassland,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721787495019.jpg,,,Belauri,2.5,chari grass ra tori,790.77,28.681696546554008 80.35557869821787 0.0 0.0;28.681416527195715 80.35531282424927 0.0 0.0;28.68132328528946 80.35541977733374 0.0 0.0;28.681559478348227 80.35576343536377 0.0 0.0;28.681696546554008 80.35557869821787 0.0 0.0,790.7745466730614,,,,,,,705.88,,grassland,,monsoon
637,28.6816212 80.3526831 134.60000610351562 3.0,Yes,"[28.6816212, 80.3526831]",363639623,[],2024-07-24T15:21:20,1752643c-e3c9-4581-a6c4-31c01f7955c8,0.255,maize,fallow,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-01,,,1721788811974.jpg,,,Belauri,7.5,makai ra tori,2521.91,28.681364758828995 80.35234395414591 0.0 0.0;28.681280046900987 80.35286463797092 0.0 0.0;28.681585068348753 80.35295147448778 0.0 0.0;28.68174860889418 80.35283848643303 0.0 0.0;28.681841850421772 80.35278987139463 0.0 0.0;28.681918031923708 80.35276271402836 0.0 0.0;28.68188185307062 80.35262357443571 0.0 0.0;28.681364758828995 80.35234395414591 0.0 0.0,2521.9145655241655,2024-06-25,,,1568.63,,,1235.29,,mustard,1235.29,winter
637,28.6816212 80.3526831 134.60000610351562 3.0,Yes,"[28.6816212, 80.3526831]",363639623,[],2024-07-24T15:21:20,1752643c-e3c9-4581-a6c4-31c01f7955c8,0.255,maize,fallow,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-01,,,1721788811974.jpg,,,Belauri,7.5,makai ra tori,2521.91,28.681364758828995 80.35234395414591 0.0 0.0;28.681280046900987 80.35286463797092 0.0 0.0;28.681585068348753 80.35295147448778 0.0 0.0;28.68174860889418 80.35283848643303 0.0 0.0;28.681841850421772 80.35278987139463 0.0 0.0;28.681918031923708 80.35276271402836 0.0 0.0;28.68188185307062 80.35262357443571 0.0 0.0;28.681364758828995 80.35234395414591 0.0 0.0,2521.9145655241655,2024-06-25,,,1568.63,,,1235.29,,fallow,,summer
637,28.6816212 80.3526831 134.60000610351562 3.0,Yes,"[28.6816212, 80.3526831]",363639623,[],2024-07-24T15:21:20,1752643c-e3c9-4581-a6c4-31c01f7955c8,0.255,maize,fallow,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-01,,,1721788811974.jpg,,,Belauri,7.5,makai ra tori,2521.91,28.681364758828995 80.35234395414591 0.0 0.0;28.681280046900987 80.35286463797092 0.0 0.0;28.681585068348753 80.35295147448778 0.0 0.0;28.68174860889418 80.35283848643303 0.0 0.0;28.681841850421772 80.35278987139463 0.0 0.0;28.681918031923708 80.35276271402836 0.0 0.0;28.68188185307062 80.35262357443571 0.0 0.0;28.681364758828995 80.35234395414591 0.0 0.0,2521.9145655241655,2024-06-25,,,1568.63,,,1235.29,,maize,1568.63,monsoon
638,28.6817684 80.3492979 119.0 4.552,Yes,"[28.6817684, 80.3492979]",363639629,[],2024-07-24T15:21:22,410b956b-dc7c-435b-aa11-9b1e3a23de76,0.068,grassland,maize,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,2024-05-28,,1721790069059.jpg,,,Belauri,2.0,makai tori grass,615.22,28.68195656385919 80.34932076931 0.0 0.0;28.681752726818274 80.34919872879982 0.0 0.0;28.681637130744342 80.34940861165524 0.0 0.0;28.68181831944472 80.34953501075506 0.0 0.0;28.68195656385919 80.34932076931 0.0 0.0,615.2193441719286,,2024-02-17,,,1911.76,,514.71,,mustard,514.71,winter
638,28.6817684 80.3492979 119.0 4.552,Yes,"[28.6817684, 80.3492979]",363639629,[],2024-07-24T15:21:22,410b956b-dc7c-435b-aa11-9b1e3a23de76,0.068,grassland,maize,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,2024-05-28,,1721790069059.jpg,,,Belauri,2.0,makai tori grass,615.22,28.68195656385919 80.34932076931 0.0 0.0;28.681752726818274 80.34919872879982 0.0 0.0;28.681637130744342 80.34940861165524 0.0 0.0;28.68181831944472 80.34953501075506 0.0 0.0;28.68195656385919 80.34932076931 0.0 0.0,615.2193441719286,,2024-02-17,,,1911.76,,514.71,,maize,1911.76,summer
638,28.6817684 80.3492979 119.0 4.552,Yes,"[28.6817684, 80.3492979]",363639629,[],2024-07-24T15:21:22,410b956b-dc7c-435b-aa11-9b1e3a23de76,0.068,grassland,maize,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,2024-05-28,,1721790069059.jpg,,,Belauri,2.0,makai tori grass,615.22,28.68195656385919 80.34932076931 0.0 0.0;28.681752726818274 80.34919872879982 0.0 0.0;28.681637130744342 80.34940861165524 0.0 0.0;28.68181831944472 80.34953501075506 0.0 0.0;28.68195656385919 80.34932076931 0.0 0.0,615.2193441719286,,2024-02-17,,,1911.76,,514.71,,grassland,,monsoon
639,28.6740307 80.3495581 136.3000030517578 4.995,Yes,"[28.6740307, 80.3495581]",363639636,[],2024-07-24T15:21:23,b23545e0-7d61-44a8-8038-17fed5d795e0,0.051000000000000004,rice,other_summer,,,onion,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-16,,,1721792468453.jpg,,vegetables,Belauri,1.5,cauliflower rice ra onion,653.2,28.67411369919635 80.34972310066223 0.0 0.0;28.673881019262456 80.34962452948093 0.0 0.0;28.673978091864065 80.3493931889534 0.0 0.0;28.674202240982357 80.34951992332935 0.0 0.0;28.67411369919635 80.34972310066223 0.0 0.0,653.2020708350165,2024-06-24,,,4901.96,8823.53,,2156.86,,onion,2156.86,winter
639,28.6740307 80.3495581 136.3000030517578 4.995,Yes,"[28.6740307, 80.3495581]",363639636,[],2024-07-24T15:21:23,b23545e0-7d61-44a8-8038-17fed5d795e0,0.051000000000000004,rice,other_summer,,,onion,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-16,,,1721792468453.jpg,,vegetables,Belauri,1.5,cauliflower rice ra onion,653.2,28.67411369919635 80.34972310066223 0.0 0.0;28.673881019262456 80.34962452948093 0.0 0.0;28.673978091864065 80.3493931889534 0.0 0.0;28.674202240982357 80.34951992332935 0.0 0.0;28.67411369919635 80.34972310066223 0.0 0.0,653.2020708350165,2024-06-24,,,4901.96,8823.53,,2156.86,,vegetables,8823.53,summer
639,28.6740307 80.3495581 136.3000030517578 4.995,Yes,"[28.6740307, 80.3495581]",363639636,[],2024-07-24T15:21:23,b23545e0-7d61-44a8-8038-17fed5d795e0,0.051000000000000004,rice,other_summer,,,onion,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-16,,,1721792468453.jpg,,vegetables,Belauri,1.5,cauliflower rice ra onion,653.2,28.67411369919635 80.34972310066223 0.0 0.0;28.673881019262456 80.34962452948093 0.0 0.0;28.673978091864065 80.3493931889534 0.0 0.0;28.674202240982357 80.34951992332935 0.0 0.0;28.67411369919635 80.34972310066223 0.0 0.0,653.2020708350165,2024-06-24,,,4901.96,8823.53,,2156.86,,rice,4901.96,monsoon
640,28.6719468 80.3493067 137.60000610351562 4.487,Yes,"[28.6719468, 80.3493067]",363639645,[],2024-07-24T15:21:24,af001b53-03b1-47cd-8b80-454a8e1c3a50,0.34,shrub_tree,shrub_tree,,,shrub_tree,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721794047735.jpg,,,Belauri,10.0,Tree,3360.83,28.6723075480935 80.34943208098412 0.0 0.0;28.67215458272631 80.34887686371803 0.0 0.0;28.671717159376545 80.34908138215542 0.0 0.0;28.67147476663309 80.34927818924189 0.0 0.0;28.67148976911286 80.34945253282785 0.0 0.0;28.6723075480935 80.34943208098412 0.0 0.0,3360.8252887279664,,,,,,,,,shrub_tree,,winter
640,28.6719468 80.3493067 137.60000610351562 4.487,Yes,"[28.6719468, 80.3493067]",363639645,[],2024-07-24T15:21:24,af001b53-03b1-47cd-8b80-454a8e1c3a50,0.34,shrub_tree,shrub_tree,,,shrub_tree,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721794047735.jpg,,,Belauri,10.0,Tree,3360.83,28.6723075480935 80.34943208098412 0.0 0.0;28.67215458272631 80.34887686371803 0.0 0.0;28.671717159376545 80.34908138215542 0.0 0.0;28.67147476663309 80.34927818924189 0.0 0.0;28.67148976911286 80.34945253282785 0.0 0.0;28.6723075480935 80.34943208098412 0.0 0.0,3360.8252887279664,,,,,,,,,shrub_tree,,summer
640,28.6719468 80.3493067 137.60000610351562 4.487,Yes,"[28.6719468, 80.3493067]",363639645,[],2024-07-24T15:21:24,af001b53-03b1-47cd-8b80-454a8e1c3a50,0.34,shrub_tree,shrub_tree,,,shrub_tree,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721794047735.jpg,,,Belauri,10.0,Tree,3360.83,28.6723075480935 80.34943208098412 0.0 0.0;28.67215458272631 80.34887686371803 0.0 0.0;28.671717159376545 80.34908138215542 0.0 0.0;28.67147476663309 80.34927818924189 0.0 0.0;28.67148976911286 80.34945253282785 0.0 0.0;28.6723075480935 80.34943208098412 0.0 0.0,3360.8252887279664,,,,,,,,,shrub_tree,,monsoon
641,28.6724744 80.3502349 136.70001220703125 4.6,Yes,"[28.6724744, 80.3502349]",363639658,[],2024-07-24T15:21:26,e0f71aee-7db1-4027-83d3-a20d5583fa6b,0.11220000000000001,rice,maize,,,potato,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-11,2024-06-05,,1721799473684.jpg,,,Belauri,3.3,makai aalu dhan,1271.65,28.67225253941986 80.35042081028223 0.0 0.0;28.672476986393406 80.35058107227087 0.0 0.0;28.672675546552384 80.35016667097807 0.0 0.0;28.672467278998212 80.35003390163183 0.0 0.0;28.67225253941986 80.35042081028223 0.0 0.0,1271.652705531964,2024-06-21,2024-02-28,,5347.59,4010.7,,8912.66,,potato,8912.66,winter
641,28.6724744 80.3502349 136.70001220703125 4.6,Yes,"[28.6724744, 80.3502349]",363639658,[],2024-07-24T15:21:26,e0f71aee-7db1-4027-83d3-a20d5583fa6b,0.11220000000000001,rice,maize,,,potato,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-11,2024-06-05,,1721799473684.jpg,,,Belauri,3.3,makai aalu dhan,1271.65,28.67225253941986 80.35042081028223 0.0 0.0;28.672476986393406 80.35058107227087 0.0 0.0;28.672675546552384 80.35016667097807 0.0 0.0;28.672467278998212 80.35003390163183 0.0 0.0;28.67225253941986 80.35042081028223 0.0 0.0,1271.652705531964,2024-06-21,2024-02-28,,5347.59,4010.7,,8912.66,,maize,4010.7,summer
641,28.6724744 80.3502349 136.70001220703125 4.6,Yes,"[28.6724744, 80.3502349]",363639658,[],2024-07-24T15:21:26,e0f71aee-7db1-4027-83d3-a20d5583fa6b,0.11220000000000001,rice,maize,,,potato,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-11,2024-06-05,,1721799473684.jpg,,,Belauri,3.3,makai aalu dhan,1271.65,28.67225253941986 80.35042081028223 0.0 0.0;28.672476986393406 80.35058107227087 0.0 0.0;28.672675546552384 80.35016667097807 0.0 0.0;28.672467278998212 80.35003390163183 0.0 0.0;28.67225253941986 80.35042081028223 0.0 0.0,1271.652705531964,2024-06-21,2024-02-28,,5347.59,4010.7,,8912.66,,rice,5347.59,monsoon
642,28.6852001 80.3605094 137.8000030517578 5.0,Yes,"[28.6852001, 80.3605094]",363639669,[],2024-07-24T15:21:28,373ec7e5-8e50-42b4-996e-faecec3398d3,0.272,rice,fallow,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-16,,2024-03-30,1721809570757.jpg,,,Belauri,8.0,gahu ra dhan,2169.65,28.685553207596733 80.3605468198657 0.0 0.0;28.685338200717208 80.36044422537088 0.0 0.0;28.68500495388798 80.36019779741764 0.0 0.0;28.68484818338878 80.36040399223566 0.0 0.0;28.68513848804928 80.36066450178623 0.0 0.0;28.685441733496784 80.3608388453722 0.0 0.0;28.685553207596733 80.3605468198657 0.0 0.0,2169.6471695800315,2024-06-21,,2023-11-23,5147.06,,,3860.29,,wheat,3860.29,winter
642,28.6852001 80.3605094 137.8000030517578 5.0,Yes,"[28.6852001, 80.3605094]",363639669,[],2024-07-24T15:21:28,373ec7e5-8e50-42b4-996e-faecec3398d3,0.272,rice,fallow,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-16,,2024-03-30,1721809570757.jpg,,,Belauri,8.0,gahu ra dhan,2169.65,28.685553207596733 80.3605468198657 0.0 0.0;28.685338200717208 80.36044422537088 0.0 0.0;28.68500495388798 80.36019779741764 0.0 0.0;28.68484818338878 80.36040399223566 0.0 0.0;28.68513848804928 80.36066450178623 0.0 0.0;28.685441733496784 80.3608388453722 0.0 0.0;28.685553207596733 80.3605468198657 0.0 0.0,2169.6471695800315,2024-06-21,,2023-11-23,5147.06,,,3860.29,,fallow,,summer
642,28.6852001 80.3605094 137.8000030517578 5.0,Yes,"[28.6852001, 80.3605094]",363639669,[],2024-07-24T15:21:28,373ec7e5-8e50-42b4-996e-faecec3398d3,0.272,rice,fallow,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-16,,2024-03-30,1721809570757.jpg,,,Belauri,8.0,gahu ra dhan,2169.65,28.685553207596733 80.3605468198657 0.0 0.0;28.685338200717208 80.36044422537088 0.0 0.0;28.68500495388798 80.36019779741764 0.0 0.0;28.68484818338878 80.36040399223566 0.0 0.0;28.68513848804928 80.36066450178623 0.0 0.0;28.685441733496784 80.3608388453722 0.0 0.0;28.685553207596733 80.3605468198657 0.0 0.0,2169.6471695800315,2024-06-21,,2023-11-23,5147.06,,,3860.29,,rice,5147.06,monsoon
643,28.685203 80.3581638 141.20001220703125 3.25,Yes,"[28.685203, 80.3581638]",363639677,[],2024-07-24T15:21:29,6d6c2136-48f6-4628-8c3e-9a8ba228bcc7,0.068,grassland,grassland,,,fallow,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721810730166.jpg,,,Belauri,2.0,Grass 2 fallow 1,628.23,28.685354965975392 80.35817440599203 0.0 0.0;28.685268786637238 80.35834707319736 0.0 0.0;28.685012307095118 80.35822469741106 0.0 0.0;28.685108781125034 80.35803325474262 0.0 0.0;28.685354965975392 80.35817440599203 0.0 0.0,628.2347435298223,,,,,,,,,fallow,,winter
643,28.685203 80.3581638 141.20001220703125 3.25,Yes,"[28.685203, 80.3581638]",363639677,[],2024-07-24T15:21:29,6d6c2136-48f6-4628-8c3e-9a8ba228bcc7,0.068,grassland,grassland,,,fallow,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721810730166.jpg,,,Belauri,2.0,Grass 2 fallow 1,628.23,28.685354965975392 80.35817440599203 0.0 0.0;28.685268786637238 80.35834707319736 0.0 0.0;28.685012307095118 80.35822469741106 0.0 0.0;28.685108781125034 80.35803325474262 0.0 0.0;28.685354965975392 80.35817440599203 0.0 0.0,628.2347435298223,,,,,,,,,grassland,,summer
643,28.685203 80.3581638 141.20001220703125 3.25,Yes,"[28.685203, 80.3581638]",363639677,[],2024-07-24T15:21:29,6d6c2136-48f6-4628-8c3e-9a8ba228bcc7,0.068,grassland,grassland,,,fallow,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721810730166.jpg,,,Belauri,2.0,Grass 2 fallow 1,628.23,28.685354965975392 80.35817440599203 0.0 0.0;28.685268786637238 80.35834707319736 0.0 0.0;28.685012307095118 80.35822469741106 0.0 0.0;28.685108781125034 80.35803325474262 0.0 0.0;28.685354965975392 80.35817440599203 0.0 0.0,628.2347435298223,,,,,,,,,grassland,,monsoon
644,28.6869165 80.3629365 140.50001525878906 4.583,Yes,"[28.6869165, 80.3629365]",363639684,[],2024-07-24T15:21:30,976efc20-838f-40f0-a5ce-12932ab42578,0.10200000000000001,grassland,grassland,,,grassland,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721813327874.jpg,,,Belauri,3.0,Gai bhaisi palan gareko le 3 season mai grass lagayako,991.02,28.687062655230097 80.36286123096943 0.0 0.0;28.68684323960302 80.36276903003454 0.0 0.0;28.686727943271535 80.36312509328127 0.0 0.0;28.686961771158373 80.3632203117013 0.0 0.0;28.687062655230097 80.36286123096943 0.0 0.0,991.0163667658144,,,,,,,,,grassland,,winter
644,28.6869165 80.3629365 140.50001525878906 4.583,Yes,"[28.6869165, 80.3629365]",363639684,[],2024-07-24T15:21:30,976efc20-838f-40f0-a5ce-12932ab42578,0.10200000000000001,grassland,grassland,,,grassland,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721813327874.jpg,,,Belauri,3.0,Gai bhaisi palan gareko le 3 season mai grass lagayako,991.02,28.687062655230097 80.36286123096943 0.0 0.0;28.68684323960302 80.36276903003454 0.0 0.0;28.686727943271535 80.36312509328127 0.0 0.0;28.686961771158373 80.3632203117013 0.0 0.0;28.687062655230097 80.36286123096943 0.0 0.0,991.0163667658144,,,,,,,,,grassland,,summer
644,28.6869165 80.3629365 140.50001525878906 4.583,Yes,"[28.6869165, 80.3629365]",363639684,[],2024-07-24T15:21:30,976efc20-838f-40f0-a5ce-12932ab42578,0.10200000000000001,grassland,grassland,,,grassland,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721813327874.jpg,,,Belauri,3.0,Gai bhaisi palan gareko le 3 season mai grass lagayako,991.02,28.687062655230097 80.36286123096943 0.0 0.0;28.68684323960302 80.36276903003454 0.0 0.0;28.686727943271535 80.36312509328127 0.0 0.0;28.686961771158373 80.3632203117013 0.0 0.0;28.687062655230097 80.36286123096943 0.0 0.0,991.0163667658144,,,,,,,,,grassland,,monsoon
649,28.688844 80.3334315 116.80000000000001 3.036,Yes,"[28.688844, 80.3334315]",363647417,[],2024-07-24T15:35:55,a3875bf8-7b54-4f6a-a9ab-d6834bb3f2f7,0.068,rice,maize,,,potato,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-11,2024-06-08,,1721789134281.jpg,,,Belauri,2.0,,608.17,28.688687081286982 80.33328048884869 0.0 0.0;28.688822375458088 80.33333010971546 0.0 0.0;28.688894728356107 80.33336497843266 0.0 0.0;28.688952081227523 80.33341661095619 0.0 0.0;28.68892502244082 80.3336251527071 0.0 0.0;28.688767081339716 80.33358257263899 0.0 0.0;28.688775316635784 80.33346522599459 0.0 0.0;28.688716787196046 80.33344879746437 0.0 0.0;28.68872384602468 80.33339984714985 0.0 0.0;28.68866208125798 80.33338408917189 0.0 0.0;28.688687081286982 80.33328048884869 0.0 0.0,608.1748624532585,2024-06-19,2024-03-06,,5147.06,3235.29,,4411.76,,potato,4411.76,winter
649,28.688844 80.3334315 116.80000000000001 3.036,Yes,"[28.688844, 80.3334315]",363647417,[],2024-07-24T15:35:55,a3875bf8-7b54-4f6a-a9ab-d6834bb3f2f7,0.068,rice,maize,,,potato,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-11,2024-06-08,,1721789134281.jpg,,,Belauri,2.0,,608.17,28.688687081286982 80.33328048884869 0.0 0.0;28.688822375458088 80.33333010971546 0.0 0.0;28.688894728356107 80.33336497843266 0.0 0.0;28.688952081227523 80.33341661095619 0.0 0.0;28.68892502244082 80.3336251527071 0.0 0.0;28.688767081339716 80.33358257263899 0.0 0.0;28.688775316635784 80.33346522599459 0.0 0.0;28.688716787196046 80.33344879746437 0.0 0.0;28.68872384602468 80.33339984714985 0.0 0.0;28.68866208125798 80.33338408917189 0.0 0.0;28.688687081286982 80.33328048884869 0.0 0.0,608.1748624532585,2024-06-19,2024-03-06,,5147.06,3235.29,,4411.76,,maize,3235.29,summer
649,28.688844 80.3334315 116.80000000000001 3.036,Yes,"[28.688844, 80.3334315]",363647417,[],2024-07-24T15:35:55,a3875bf8-7b54-4f6a-a9ab-d6834bb3f2f7,0.068,rice,maize,,,potato,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-11,2024-06-08,,1721789134281.jpg,,,Belauri,2.0,,608.17,28.688687081286982 80.33328048884869 0.0 0.0;28.688822375458088 80.33333010971546 0.0 0.0;28.688894728356107 80.33336497843266 0.0 0.0;28.688952081227523 80.33341661095619 0.0 0.0;28.68892502244082 80.3336251527071 0.0 0.0;28.688767081339716 80.33358257263899 0.0 0.0;28.688775316635784 80.33346522599459 0.0 0.0;28.688716787196046 80.33344879746437 0.0 0.0;28.68872384602468 80.33339984714985 0.0 0.0;28.68866208125798 80.33338408917189 0.0 0.0;28.688687081286982 80.33328048884869 0.0 0.0,608.1748624532585,2024-06-19,2024-03-06,,5147.06,3235.29,,4411.76,,rice,5147.06,monsoon
650,28.6925648 80.3302919 135.3000030517578 2.8,Yes,"[28.6925648, 80.3302919]",363647446,[],2024-07-24T15:35:57,091ab707-cbb5-4f82-a6f9-e0a870e2fa4f,0.17,rice,maize,,,vegetables,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-10-01,2024-06-04,,1721791460981.jpg,,,Belauri,5.0,,1687.95,28.692585248068447 80.33002998679876 0.0 0.0;28.692402607460707 80.33047825098038 0.0 0.0;28.69269083242902 80.33063851296902 0.0 0.0;28.692867002197467 80.33021338284016 0.0 0.0;28.692585248068447 80.33002998679876 0.0 0.0,1687.946288832773,2024-06-25,2024-02-01,,7058.82,4117.65,,11764.71,,vegetables,11764.71,winter
