,GPS_point,Plot_size,_geolocation,_id,_notes,_submission_time,_uuid,area_in_hectare,crop_monsoon,crop_summer,crop_summer_001,crop_summer_1,crop_winter,crop_winter_001,crop_winter_1,deviceid,district,enum_name,harvest_date_mon,harvest_date_summ,harvest_date_winter,image,other_crop_monsoon,other_crop_summer,palika,plot_area,remarks,rounded_shape_area,shape,shape_area,sowing_date_mon,sowing_date_summ,sowing_date_winter,yield_mons,yield_summ,yield_summ_1,yield_winter,yield_winter_1,crop,yield,season
815,28.5711722 81.1287549 120.2596435546875 4.878,Yes,"[28.5711722, 81.1287549]",364435146,[],2024-07-26T13:25:15,b12a3665-c7e0-406a-b8da-5d53363f18ea,0.136,rice,fallow,,,wheat,,,collect:LLNaKLeB0b9ZpKBh,Kailali,Aakriti Acharya,2024-10-29,,2024-03-30,1721971624902.jpg,,,Janaki,4.0,,988.89,28.57094117779597 81.12865939736366 0.0 0.0; 28.571098412959397 81.12895745784044 0.0 0.0; 28.571321898489636 81.12880021333694 0.0 0.0; 28.5712259087153 81.12854707986116 0.0 0.0; 28.571106068598077 81.12856786698103 0.0 0.0; 28.57094117779597 81.12865939736366 0.0 0.0,988.8932959921611,2024-07-01,,2023-11-27,3676.47,,,2573.53,,fallow,,summer
815,28.5711722 81.1287549 120.2596435546875 4.878,Yes,"[28.5711722, 81.1287549]",364435146,[],2024-07-26T13:25:15,b12a3665-c7e0-406a-b8da-5d53363f18ea,0.136,rice,fallow,,,wheat,,,collect:LLNaKLeB0b9ZpKBh,Kailali,Aakriti Acharya,2024-10-29,,2024-03-30,1721971624902.jpg,,,Janaki,4.0,,988.89,28.57094117779597 81.12865939736366 0.0 0.0; 28.571098412959397 81.12895745784044 0.0 0.0; 28.571321898489636 81.12880021333694 0.0 0.0; 28.5712259087153 81.12854707986116 0.0 0.0; 28.571106068598077 81.12856786698103 0.0 0.0; 28.57094117779597 81.12865939736366 0.0 0.0,988.8932959921611,2024-07-01,,2023-11-27,3676.47,,,2573.53,,rice,3676.47,monsoon
816,28.5707276 81.1300977 111.66546630859375 4.41,Yes,"[28.5707276, 81.1300977]",364435152,[],2024-07-26T13:25:17,b849f898-b0c0-42bf-bfed-9ca31984573c,0.068,rice,fallow,,,vegetables,,,collect:LLNaKLeB0b9ZpKBh,Kailali,Aakriti Acharya,2024-09-28,,,1721972487783.jpg,,,Janaki,2.0,,512.13,28.570690307722796 81.12996831536293 0.0 0.0; 28.570832820842423 81.13017417490482 0.0 0.0; 28.570632595743398 81.13028045743704 0.0 0.0; 28.570538372035532 81.13013595342636 0.0 0.0; 28.570690307722796 81.12996831536293 0.0 0.0,512.1258525713152,2024-06-17,,,3676.47,,,10294.12,,vegetables,10294.12,winter
816,28.5707276 81.1300977 111.66546630859375 4.41,Yes,"[28.5707276, 81.1300977]",364435152,[],2024-07-26T13:25:17,b849f898-b0c0-42bf-bfed-9ca31984573c,0.068,rice,fallow,,,vegetables,,,collect:LLNaKLeB0b9ZpKBh,Kailali,Aakriti Acharya,2024-09-28,,,1721972487783.jpg,,,Janaki,2.0,,512.13,28.570690307722796 81.12996831536293 0.0 0.0; 28.570832820842423 81.13017417490482 0.0 0.0; 28.570632595743398 81.13028045743704 0.0 0.0; 28.570538372035532 81.13013595342636 0.0 0.0; 28.570690307722796 81.12996831536293 0.0 0.0,512.1258525713152,2024-06-17,,,3676.47,,,10294.12,,fallow,,summer
816,28.5707276 81.1300977 111.66546630859375 4.41,Yes,"[28.5707276, 81.1300977]",364435152,[],2024-07-26T13:25:17,b849f898-b0c0-42bf-bfed-9ca31984573c,0.068,rice,fallow,,,vegetables,,,collect:LLNaKLeB0b9ZpKBh,Kailali,Aakriti Acharya,2024-09-28,,,1721972487783.jpg,,,Janaki,2.0,,512.13,28.570690307722796 81.12996831536293 0.0 0.0; 28.570832820842423 81.13017417490482 0.0 0.0; 28.570632595743398 81.13028045743704 0.0 0.0; 28.570538372035532 81.13013595342636 0.0 0.0; 28.570690307722796 81.12996831536293 0.0 0.0,512.1258525713152,2024-06-17,,,3676.47,,,10294.12,,rice,3676.47,monsoon
817,28.5714583 81.1300143 112.00579833984375 4.592,Yes,"[28.5714583, 81.1300143]",364435162,[],2024-07-26T13:25:19,16ba9527-38f0-4edb-9503-077aefea8e39,0.068,rice,fallow,,,tomato,,,collect:LLNaKLeB0b9ZpKBh,Kailali,Aakriti Acharya,2024-10-30,,,1721973051821.jpg,,,Janaki,2.0,,517.54,28.571372837812817 81.13025162369013 0.0 0.0; 28.571253881204605 81.13000016659498 0.0 0.0; 28.571104007464626 81.13011885434389 0.0 0.0; 28.57123268100288 81.13034348934889 0.0 0.0; 28.571372837812817 81.13025162369013 0.0 0.0,517.5351591675783,2024-06-23,,,4411.76,,,17647.06,,tomato,17647.06,winter
817,28.5714583 81.1300143 112.00579833984375 4.592,Yes,"[28.5714583, 81.1300143]",364435162,[],2024-07-26T13:25:19,16ba9527-38f0-4edb-9503-077aefea8e39,0.068,rice,fallow,,,tomato,,,collect:LLNaKLeB0b9ZpKBh,Kailali,Aakriti Acharya,2024-10-30,,,1721973051821.jpg,,,Janaki,2.0,,517.54,28.571372837812817 81.13025162369013 0.0 0.0; 28.571253881204605 81.13000016659498 0.0 0.0; 28.571104007464626 81.13011885434389 0.0 0.0; 28.57123268100288 81.13034348934889 0.0 0.0; 28.571372837812817 81.13025162369013 0.0 0.0,517.5351591675783,2024-06-23,,,4411.76,,,17647.06,,fallow,,summer
817,28.5714583 81.1300143 112.00579833984375 4.592,Yes,"[28.5714583, 81.1300143]",364435162,[],2024-07-26T13:25:19,16ba9527-38f0-4edb-9503-077aefea8e39,0.068,rice,fallow,,,tomato,,,collect:LLNaKLeB0b9ZpKBh,Kailali,Aakriti Acharya,2024-10-30,,,1721973051821.jpg,,,Janaki,2.0,,517.54,28.571372837812817 81.13025162369013 0.0 0.0; 28.571253881204605 81.13000016659498 0.0 0.0; 28.571104007464626 81.13011885434389 0.0 0.0; 28.57123268100288 81.13034348934889 0.0 0.0; 28.571372837812817 81.13025162369013 0.0 0.0,517.5351591675783,2024-06-23,,,4411.76,,,17647.06,,rice,4411.76,monsoon
818,28.5709753 81.1312506 119.318115234375 4.942,Yes,"[28.5709753, 81.1312506]",364435172,[],2024-07-26T13:25:20,e8f48b3f-158d-409d-b6ed-7833f9d82d4e,0.10200000000000001,rice,fallow,,,potato,,,collect:LLNaKLeB0b9ZpKBh,Kailali,Aakriti Acharya,2024-10-21,,,1721974023323.jpg,,,Janaki,3.0,,1049.89,28.57078953691948 81.13170236349106 0.0 0.0; 28.570759503166553 81.13141603767872 0.0 0.0; 28.57098033938484 81.13114010542631 0.0 0.0; 28.571119613188195 81.13136608153582 0.0 0.0; 28.57078953691948 81.13170236349106 0.0 0.0,1049.8876687977152,2024-06-24,,,2941.18,,,6862.75,,potato,6862.75,winter
818,28.5709753 81.1312506 119.318115234375 4.942,Yes,"[28.5709753, 81.1312506]",364435172,[],2024-07-26T13:25:20,e8f48b3f-158d-409d-b6ed-7833f9d82d4e,0.10200000000000001,rice,fallow,,,potato,,,collect:LLNaKLeB0b9ZpKBh,Kailali,Aakriti Acharya,2024-10-21,,,1721974023323.jpg,,,Janaki,3.0,,1049.89,28.57078953691948 81.13170236349106 0.0 0.0; 28.570759503166553 81.13141603767872 0.0 0.0; 28.57098033938484 81.13114010542631 0.0 0.0; 28.571119613188195 81.13136608153582 0.0 0.0; 28.57078953691948 81.13170236349106 0.0 0.0,1049.8876687977152,2024-06-24,,,2941.18,,,6862.75,,fallow,,summer
818,28.5709753 81.1312506 119.318115234375 4.942,Yes,"[28.5709753, 81.1312506]",364435172,[],2024-07-26T13:25:20,e8f48b3f-158d-409d-b6ed-7833f9d82d4e,0.10200000000000001,rice,fallow,,,potato,,,collect:LLNaKLeB0b9ZpKBh,Kailali,Aakriti Acharya,2024-10-21,,,1721974023323.jpg,,,Janaki,3.0,,1049.89,28.57078953691948 81.13170236349106 0.0 0.0; 28.570759503166553 81.13141603767872 0.0 0.0; 28.57098033938484 81.13114010542631 0.0 0.0; 28.571119613188195 81.13136608153582 0.0 0.0; 28.57078953691948 81.13170236349106 0.0 0.0,1049.8876687977152,2024-06-24,,,2941.18,,,6862.75,,rice,2941.18,monsoon
876,28.5810246 81.1278499 109.778076171875 4.542,Yes,"[28.5810246, 81.1278499]",364614612,[],2024-07-27T02:52:10,3c9a390d-1682-4888-878a-6cbea447dfc2,0.17,rice,fallow,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-22,,,1721963586390.jpg,,,Janaki,5.0,,1890.11,28.580930738342225 81.12752046436071 0.0 0.0;28.580709039749944 81.12770017236471 0.0 0.0;28.58113859874929 81.12834423780441 0.0 0.0;28.581262549306405 81.12822253257036 0.0 0.0;28.580930738342225 81.12752046436071 0.0 0.0,1890.110539667386,2024-06-28,,,3529.41,,,588.24,,mustard,588.24,winter
876,28.5810246 81.1278499 109.778076171875 4.542,Yes,"[28.5810246, 81.1278499]",364614612,[],2024-07-27T02:52:10,3c9a390d-1682-4888-878a-6cbea447dfc2,0.17,rice,fallow,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-22,,,1721963586390.jpg,,,Janaki,5.0,,1890.11,28.580930738342225 81.12752046436071 0.0 0.0;28.580709039749944 81.12770017236471 0.0 0.0;28.58113859874929 81.12834423780441 0.0 0.0;28.581262549306405 81.12822253257036 0.0 0.0;28.580930738342225 81.12752046436071 0.0 0.0,1890.110539667386,2024-06-28,,,3529.41,,,588.24,,fallow,,summer
876,28.5810246 81.1278499 109.778076171875 4.542,Yes,"[28.5810246, 81.1278499]",364614612,[],2024-07-27T02:52:10,3c9a390d-1682-4888-878a-6cbea447dfc2,0.17,rice,fallow,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-22,,,1721963586390.jpg,,,Janaki,5.0,,1890.11,28.580930738342225 81.12752046436071 0.0 0.0;28.580709039749944 81.12770017236471 0.0 0.0;28.58113859874929 81.12834423780441 0.0 0.0;28.581262549306405 81.12822253257036 0.0 0.0;28.580930738342225 81.12752046436071 0.0 0.0,1890.110539667386,2024-06-28,,,3529.41,,,588.24,,rice,3529.41,monsoon
877,28.5786335 81.1309992 109.3590087890625 3.79,Yes,"[28.5786335, 81.1309992]",364614628,[],2024-07-27T02:52:29,5849908d-571a-4311-84f7-ac97fc5b66e7,0.085,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-27,2024-05-26,,1721964760047.jpg,,,Janaki,2.5,,1219.31,28.578608621134794 81.13075152039528 0.0 0.0;28.57843078729914 81.13108143210411 0.0 0.0;28.5786398303531 81.13124739378691 0.0 0.0;28.578878021157475 81.13100700080395 0.0 0.0;28.578608621134794 81.13075152039528 0.0 0.0,1219.3057666510008,2024-06-28,2024-02-23,,2941.18,588.24,,588.24,,mustard,588.24,winter
877,28.5786335 81.1309992 109.3590087890625 3.79,Yes,"[28.5786335, 81.1309992]",364614628,[],2024-07-27T02:52:29,5849908d-571a-4311-84f7-ac97fc5b66e7,0.085,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-27,2024-05-26,,1721964760047.jpg,,,Janaki,2.5,,1219.31,28.578608621134794 81.13075152039528 0.0 0.0;28.57843078729914 81.13108143210411 0.0 0.0;28.5786398303531 81.13124739378691 0.0 0.0;28.578878021157475 81.13100700080395 0.0 0.0;28.578608621134794 81.13075152039528 0.0 0.0,1219.3057666510008,2024-06-28,2024-02-23,,2941.18,588.24,,588.24,,maize,588.24,summer
877,28.5786335 81.1309992 109.3590087890625 3.79,Yes,"[28.5786335, 81.1309992]",364614628,[],2024-07-27T02:52:29,5849908d-571a-4311-84f7-ac97fc5b66e7,0.085,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-27,2024-05-26,,1721964760047.jpg,,,Janaki,2.5,,1219.31,28.578608621134794 81.13075152039528 0.0 0.0;28.57843078729914 81.13108143210411 0.0 0.0;28.5786398303531 81.13124739378691 0.0 0.0;28.578878021157475 81.13100700080395 0.0 0.0;28.578608621134794 81.13075152039528 0.0 0.0,1219.3057666510008,2024-06-28,2024-02-23,,2941.18,588.24,,588.24,,rice,2941.18,monsoon
878,28.5778311 81.1316598 108.2264404296875 3.889,Yes,"[28.5778311, 81.1316598]",364614633,[],2024-07-27T02:52:38,ce453458-638f-4344-b4c4-8cf64fb8fa95,0.136,rice,maize,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,2024-06-17,,1721965512063.jpg,,,Janaki,4.0,,1452.43,28.577489793985222 81.13177880644798 0.0 0.0;28.577854002971698 81.13193571567535 0.0 0.0;28.578017116369217 81.13166749477386 0.0 0.0;28.57787490741041 81.13142509013414 0.0 0.0;28.577489793985222 81.13177880644798 0.0 0.0,1452.4269040849754,2024-06-26,2024-02-02,,3676.47,1470.59,,367.65,147.06,lentil,367.65,winter
878,28.5778311 81.1316598 108.2264404296875 3.889,Yes,"[28.5778311, 81.1316598]",364614633,[],2024-07-27T02:52:38,ce453458-638f-4344-b4c4-8cf64fb8fa95,0.136,rice,maize,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,2024-06-17,,1721965512063.jpg,,,Janaki,4.0,,1452.43,28.577489793985222 81.13177880644798 0.0 0.0;28.577854002971698 81.13193571567535 0.0 0.0;28.578017116369217 81.13166749477386 0.0 0.0;28.57787490741041 81.13142509013414 0.0 0.0;28.577489793985222 81.13177880644798 0.0 0.0,1452.4269040849754,2024-06-26,2024-02-02,,3676.47,1470.59,,367.65,147.06,mustard,147.06,winter
878,28.5778311 81.1316598 108.2264404296875 3.889,Yes,"[28.5778311, 81.1316598]",364614633,[],2024-07-27T02:52:38,ce453458-638f-4344-b4c4-8cf64fb8fa95,0.136,rice,maize,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,2024-06-17,,1721965512063.jpg,,,Janaki,4.0,,1452.43,28.577489793985222 81.13177880644798 0.0 0.0;28.577854002971698 81.13193571567535 0.0 0.0;28.578017116369217 81.13166749477386 0.0 0.0;28.57787490741041 81.13142509013414 0.0 0.0;28.577489793985222 81.13177880644798 0.0 0.0,1452.4269040849754,2024-06-26,2024-02-02,,3676.47,1470.59,,367.65,147.06,maize,1470.59,summer
878,28.5778311 81.1316598 108.2264404296875 3.889,Yes,"[28.5778311, 81.1316598]",364614633,[],2024-07-27T02:52:38,ce453458-638f-4344-b4c4-8cf64fb8fa95,0.136,rice,maize,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,2024-06-17,,1721965512063.jpg,,,Janaki,4.0,,1452.43,28.577489793985222 81.13177880644798 0.0 0.0;28.577854002971698 81.13193571567535 0.0 0.0;28.578017116369217 81.13166749477386 0.0 0.0;28.57787490741041 81.13142509013414 0.0 0.0;28.577489793985222 81.13177880644798 0.0 0.0,1452.4269040849754,2024-06-26,2024-02-02,,3676.47,1470.59,,367.65,147.06,rice,3676.47,monsoon
879,28.5765769 81.1315077 107.840576171875 3.79,Yes,"[28.5765769, 81.1315077]",364614637,[],2024-07-27T02:52:40,59cbb341-4f0f-477d-a719-836c96684de4,0.34,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-12,,2024-03-24,1721965900658.jpg,,,Janaki,10.0,,3083.33,28.576992500939745 81.13122761249542 0.0 0.0;28.576806125853448 81.13098956644535 0.0 0.0;28.576163379539302 81.13172382116318 0.0 0.0;28.576362710813587 81.13193839788437 0.0 0.0;28.576992500939745 81.13122761249542 0.0 0.0,3083.333021607057,2024-06-08,,2023-11-13,3823.53,,,2352.94,,wheat,2352.94,winter
879,28.5765769 81.1315077 107.840576171875 3.79,Yes,"[28.5765769, 81.1315077]",364614637,[],2024-07-27T02:52:40,59cbb341-4f0f-477d-a719-836c96684de4,0.34,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-12,,2024-03-24,1721965900658.jpg,,,Janaki,10.0,,3083.33,28.576992500939745 81.13122761249542 0.0 0.0;28.576806125853448 81.13098956644535 0.0 0.0;28.576163379539302 81.13172382116318 0.0 0.0;28.576362710813587 81.13193839788437 0.0 0.0;28.576992500939745 81.13122761249542 0.0 0.0,3083.333021607057,2024-06-08,,2023-11-13,3823.53,,,2352.94,,fallow,,summer
879,28.5765769 81.1315077 107.840576171875 3.79,Yes,"[28.5765769, 81.1315077]",364614637,[],2024-07-27T02:52:40,59cbb341-4f0f-477d-a719-836c96684de4,0.34,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-12,,2024-03-24,1721965900658.jpg,,,Janaki,10.0,,3083.33,28.576992500939745 81.13122761249542 0.0 0.0;28.576806125853448 81.13098956644535 0.0 0.0;28.576163379539302 81.13172382116318 0.0 0.0;28.576362710813587 81.13193839788437 0.0 0.0;28.576992500939745 81.13122761249542 0.0 0.0,3083.333021607057,2024-06-08,,2023-11-13,3823.53,,,2352.94,,rice,3823.53,monsoon
880,28.5780736 81.1336786 100.654541015625 4.756,Yes,"[28.5780736, 81.1336786]",364614641,[],2024-07-27T02:52:43,b2ab114e-a803-405b-9e78-374b56b4cc92,0.34,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,,1721966979354.jpg,,,Janaki,10.0,,3304.04,28.577879912697963 81.1338122561574 0.0 0.0;28.57816609697697 81.1340244859457 0.0 0.0;28.578461996570194 81.1333080008626 0.0 0.0;28.578007989091933 81.1331182345748 0.0 0.0;28.577879912697963 81.1338122561574 0.0 0.0,3304.0382565142977,2024-06-24,,,3823.53,,,882.35,529.41,lentil,882.35,winter
880,28.5780736 81.1336786 100.654541015625 4.756,Yes,"[28.5780736, 81.1336786]",364614641,[],2024-07-27T02:52:43,b2ab114e-a803-405b-9e78-374b56b4cc92,0.34,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,,1721966979354.jpg,,,Janaki,10.0,,3304.04,28.577879912697963 81.1338122561574 0.0 0.0;28.57816609697697 81.1340244859457 0.0 0.0;28.578461996570194 81.1333080008626 0.0 0.0;28.578007989091933 81.1331182345748 0.0 0.0;28.577879912697963 81.1338122561574 0.0 0.0,3304.0382565142977,2024-06-24,,,3823.53,,,882.35,529.41,mustard,529.41,winter
880,28.5780736 81.1336786 100.654541015625 4.756,Yes,"[28.5780736, 81.1336786]",364614641,[],2024-07-27T02:52:43,b2ab114e-a803-405b-9e78-374b56b4cc92,0.34,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,,1721966979354.jpg,,,Janaki,10.0,,3304.04,28.577879912697963 81.1338122561574 0.0 0.0;28.57816609697697 81.1340244859457 0.0 0.0;28.578461996570194 81.1333080008626 0.0 0.0;28.578007989091933 81.1331182345748 0.0 0.0;28.577879912697963 81.1338122561574 0.0 0.0,3304.0382565142977,2024-06-24,,,3823.53,,,882.35,529.41,fallow,,summer
880,28.5780736 81.1336786 100.654541015625 4.756,Yes,"[28.5780736, 81.1336786]",364614641,[],2024-07-27T02:52:43,b2ab114e-a803-405b-9e78-374b56b4cc92,0.34,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,,1721966979354.jpg,,,Janaki,10.0,,3304.04,28.577879912697963 81.1338122561574 0.0 0.0;28.57816609697697 81.1340244859457 0.0 0.0;28.578461996570194 81.1333080008626 0.0 0.0;28.578007989091933 81.1331182345748 0.0 0.0;28.577879912697963 81.1338122561574 0.0 0.0,3304.0382565142977,2024-06-24,,,3823.53,,,882.35,529.41,rice,3823.53,monsoon
881,28.5776073 81.1357452 111.23223876953125 3.79,Yes,"[28.5776073, 81.1357452]",364614649,[],2024-07-27T02:52:48,c46e4548-16bc-4e86-b907-2d041561c90d,0.15300000000000002,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,2024-07-26,,1721967577255.jpg,,,Janaki,4.5,,1774.83,28.577586366903216 81.13552115857601 0.0 0.0;28.57749185499356 81.13559525460005 0.0 0.0;28.577346995453176 81.13582693040371 0.0 0.0;28.577578711736123 81.13600395619869 0.0 0.0;28.577652613518243 81.13594025373459 0.0 0.0;28.57778687319671 81.13610923290253 0.0 0.0;28.577881973698645 81.13602876663208 0.0 0.0;28.577870490980068 81.13584168255329 0.0 0.0;28.577586366903216 81.13552115857601 0.0 0.0,1774.8282480504715,2024-06-28,2024-03-27,,3921.57,392.16,,326.8,,mustard,326.8,winter
881,28.5776073 81.1357452 111.23223876953125 3.79,Yes,"[28.5776073, 81.1357452]",364614649,[],2024-07-27T02:52:48,c46e4548-16bc-4e86-b907-2d041561c90d,0.15300000000000002,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,2024-07-26,,1721967577255.jpg,,,Janaki,4.5,,1774.83,28.577586366903216 81.13552115857601 0.0 0.0;28.57749185499356 81.13559525460005 0.0 0.0;28.577346995453176 81.13582693040371 0.0 0.0;28.577578711736123 81.13600395619869 0.0 0.0;28.577652613518243 81.13594025373459 0.0 0.0;28.57778687319671 81.13610923290253 0.0 0.0;28.577881973698645 81.13602876663208 0.0 0.0;28.577870490980068 81.13584168255329 0.0 0.0;28.577586366903216 81.13552115857601 0.0 0.0,1774.8282480504715,2024-06-28,2024-03-27,,3921.57,392.16,,326.8,,maize,392.16,summer
881,28.5776073 81.1357452 111.23223876953125 3.79,Yes,"[28.5776073, 81.1357452]",364614649,[],2024-07-27T02:52:48,c46e4548-16bc-4e86-b907-2d041561c90d,0.15300000000000002,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,2024-07-26,,1721967577255.jpg,,,Janaki,4.5,,1774.83,28.577586366903216 81.13552115857601 0.0 0.0;28.57749185499356 81.13559525460005 0.0 0.0;28.577346995453176 81.13582693040371 0.0 0.0;28.577578711736123 81.13600395619869 0.0 0.0;28.577652613518243 81.13594025373459 0.0 0.0;28.57778687319671 81.13610923290253 0.0 0.0;28.577881973698645 81.13602876663208 0.0 0.0;28.577870490980068 81.13584168255329 0.0 0.0;28.577586366903216 81.13552115857601 0.0 0.0,1774.8282480504715,2024-06-28,2024-03-27,,3921.57,392.16,,326.8,,rice,3921.57,monsoon
882,28.5776321 81.138376 114.59027099609375 3.79,Yes,"[28.5776321, 81.138376]",364614671,[],2024-07-27T02:52:56,26e2c196-533a-4768-9122-ac15c97d7054,0.677,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-22,,2024-03-24,1721968751282.jpg,,,Janaki,1.0,,13214.52,28.57748773297688 81.137680336833 0.0 0.0;28.57824470918892 81.13851550966501 0.0 0.0;28.57755957381595 81.13940063863993 0.0 0.0;28.57683556901699 81.13857820630074 0.0 0.0;28.57748773297688 81.137680336833 0.0 0.0,13214.519013561137,2024-06-24,,2023-11-27,3249.63,,,2215.66,,wheat,2215.66,winter
882,28.5776321 81.138376 114.59027099609375 3.79,Yes,"[28.5776321, 81.138376]",364614671,[],2024-07-27T02:52:56,26e2c196-533a-4768-9122-ac15c97d7054,0.677,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-22,,2024-03-24,1721968751282.jpg,,,Janaki,1.0,,13214.52,28.57748773297688 81.137680336833 0.0 0.0;28.57824470918892 81.13851550966501 0.0 0.0;28.57755957381595 81.13940063863993 0.0 0.0;28.57683556901699 81.13857820630074 0.0 0.0;28.57748773297688 81.137680336833 0.0 0.0,13214.519013561137,2024-06-24,,2023-11-27,3249.63,,,2215.66,,fallow,,summer
882,28.5776321 81.138376 114.59027099609375 3.79,Yes,"[28.5776321, 81.138376]",364614671,[],2024-07-27T02:52:56,26e2c196-533a-4768-9122-ac15c97d7054,0.677,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-22,,2024-03-24,1721968751282.jpg,,,Janaki,1.0,,13214.52,28.57748773297688 81.137680336833 0.0 0.0;28.57824470918892 81.13851550966501 0.0 0.0;28.57755957381595 81.13940063863993 0.0 0.0;28.57683556901699 81.13857820630074 0.0 0.0;28.57748773297688 81.137680336833 0.0 0.0,13214.519013561137,2024-06-24,,2023-11-27,3249.63,,,2215.66,,rice,3249.63,monsoon
883,28.5739616 81.1391323 115.7454833984375 4.02,Yes,"[28.5739616, 81.1391323]",364614686,[],2024-07-27T02:53:02,30c0bde8-bbb0-491f-9c97-3ec445be07f4,0.20400000000000001,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,,2024-03-26,1721970096184.jpg,,,Janaki,6.0,,2103.12,28.573876784314365 81.13885313272476 0.0 0.0;28.574149435286056 81.13922897726297 0.0 0.0;28.5738373293636 81.13955922424793 0.0 0.0;28.573605899279837 81.13915991038084 0.0 0.0;28.573876784314365 81.13885313272476 0.0 0.0,2103.117542836248,2024-06-24,,2023-11-10,2941.18,,,4901.96,,wheat,4901.96,winter
883,28.5739616 81.1391323 115.7454833984375 4.02,Yes,"[28.5739616, 81.1391323]",364614686,[],2024-07-27T02:53:02,30c0bde8-bbb0-491f-9c97-3ec445be07f4,0.20400000000000001,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,,2024-03-26,1721970096184.jpg,,,Janaki,6.0,,2103.12,28.573876784314365 81.13885313272476 0.0 0.0;28.574149435286056 81.13922897726297 0.0 0.0;28.5738373293636 81.13955922424793 0.0 0.0;28.573605899279837 81.13915991038084 0.0 0.0;28.573876784314365 81.13885313272476 0.0 0.0,2103.117542836248,2024-06-24,,2023-11-10,2941.18,,,4901.96,,fallow,,summer
883,28.5739616 81.1391323 115.7454833984375 4.02,Yes,"[28.5739616, 81.1391323]",364614686,[],2024-07-27T02:53:02,30c0bde8-bbb0-491f-9c97-3ec445be07f4,0.20400000000000001,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,,2024-03-26,1721970096184.jpg,,,Janaki,6.0,,2103.12,28.573876784314365 81.13885313272476 0.0 0.0;28.574149435286056 81.13922897726297 0.0 0.0;28.5738373293636 81.13955922424793 0.0 0.0;28.573605899279837 81.13915991038084 0.0 0.0;28.573876784314365 81.13885313272476 0.0 0.0,2103.117542836248,2024-06-24,,2023-11-10,2941.18,,,4901.96,,rice,2941.18,monsoon
